system:index,area,class,row_code,year,.geo
0_00000000000000000133_0_2,0.013083109504968979,33,308,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013a_0_0,0.03120748779296875,0,315,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013a_0_1,0.38656642568981636,3,315,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013a_0_2,0.49491703793323183,14,315,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013a_0_3,0.006133126747041589,24,315,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013a_0_4,0.06255125686609603,33,315,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166_0_0,0.020533608642578118,0,359,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166_0_1,0.12756051260914528,3,359,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166_0_2,0.06317632238769526,14,359,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000166_0_3,0.7574875325317384,24,359,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000168_0_0,0.9413775377843503,3,361,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000168_0_1,0.026613241562308515,14,361,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000176_0_0,0.8105704412315207,3,375,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000176_0_1,0.15364195758056626,6,375,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000178_0_0,0.05923422678079047,3,377,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000178_0_1,0.91521440369299,6,377,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000178_0_2,0.00292462874325023,33,377,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c_0_0,0.04008714422607422,3,141,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c_0_1,0.796068449762802,6,141,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c_0_2,0.0779108728953642,11,141,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c_0_3,0.02048893853759766,14,141,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c_0_4,0.027615537597656253,24,141,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009b_0_0,0.9791509458144267,3,156,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c9_0_0,0.1456738784687119,3,202,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c9_0_1,8.922002563476562E-4,11,202,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c9_0_2,0.8344858010907307,14,202,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000da_0_0,0.9785641524689331,3,219,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000dd_0_0,0.9817654714434568,3,222,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010e_0_0,0.9900851952442833,3,271,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000113_0_0,0.9847991861615327,3,276,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000126_0_0,0.9829131961310854,3,295,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000136_0_0,0.13534808795166006,0,311,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000136_0_1,0.25377757336425794,3,311,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000136_0_2,0.0053426674804687505,11,311,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000136_0_3,0.5752299680786099,14,311,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000139_0_0,0.709066717567834,3,314,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000139_0_1,0.229734658081055,6,314,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000139_0_2,0.028650663910510483,33,314,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014f_0_0,0.08201801530857458,3,336,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014f_0_1,0.040825271801279116,6,336,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014f_0_2,0.8495770310262037,14,336,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000067_0_0,0.9898125930247629,3,104,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000067_0_1,7.05535693359375E-4,14,104,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000071_0_0,0.0012533281443876379,3,114,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000071_0_1,0.9775195215339202,24,114,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007c_0_0,0.12180402144416358,0,125,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007c_0_1,0.11062874301733877,3,125,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007c_0_2,0.5916770608429562,14,125,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007c_0_3,0.006103758605957031,24,125,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007c_0_4,0.1574516188670439,33,125,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007e_0_0,0.007117016174316406,3,127,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007e_0_1,0.7312696961059584,6,127,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007e_0_2,0.008896286193847655,14,127,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007e_0_3,0.22151611083984338,33,127,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ae_0_0,0.9665293683227565,3,175,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b1_0_0,0.11944470185546871,3,178,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b1_0_1,0.7287545550199632,6,178,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b1_0_2,0.0778875463685279,11,178,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b1_0_3,0.06413216031661687,14,178,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b6_0_0,0.9781557429632425,3,183,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c7_0_0,0.915901931485284,3,200,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c7_0_1,0.0741910869327321,14,200,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000cb_0_0,0.9815378501141597,3,204,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d4_0_0,0.9781233546166495,3,213,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d4_0_1,4.6274348575367654E-4,6,213,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000dc_0_0,0.1899223026754936,3,221,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000dc_0_1,0.8003050481588904,33,221,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
